"mmsi","year","month","hours","kir","post","date"
412209234,2015,2,598.301527777778,FALSE,TRUE,2015-02-01
416004073,2015,2,472.031388888889,FALSE,TRUE,2015-02-01
431903000,2015,2,239.455694444444,FALSE,TRUE,2015-02-01
431914000,2015,2,121.648472222222,FALSE,TRUE,2015-02-01
416240900,2015,2,179.734305555556,FALSE,TRUE,2015-02-01
412926000,2015,2,118.318888888889,FALSE,TRUE,2015-02-01
412371181,2015,2,316.036527777778,FALSE,TRUE,2015-02-01
553111755,2016,1,96.6002777777778,FALSE,TRUE,2016-01-01
431671000,2016,1,52.0313888888889,FALSE,TRUE,2016-01-01
413034000,2015,7,176.607361111111,FALSE,TRUE,2015-07-01
416306430,2015,7,367.963472222222,FALSE,TRUE,2015-07-01
431866000,2014,12,24.9386111111111,FALSE,FALSE,2014-12-01
416506000,2014,12,174.116388888889,FALSE,FALSE,2014-12-01
431187000,2014,12,75.6511111111111,FALSE,FALSE,2014-12-01
538060017,2014,12,121.486666666667,FALSE,FALSE,2014-12-01
412371191,2014,12,194.574027777778,FALSE,FALSE,2014-12-01
412209234,2014,12,409.150972222222,FALSE,FALSE,2014-12-01
432438000,2014,12,112.375833333333,FALSE,FALSE,2014-12-01
416002195,2014,12,307.701666666667,FALSE,FALSE,2014-12-01
440226000,2014,12,91.3118055555556,FALSE,FALSE,2014-12-01
431693000,2014,12,144.056944444444,FALSE,FALSE,2014-12-01
538060019,2014,12,216.377916666667,FALSE,FALSE,2014-12-01
431935000,2014,12,161.288194444444,FALSE,FALSE,2014-12-01
553111743,2015,8,3.34291666666667,FALSE,TRUE,2015-08-01
412328714,2015,8,5.36777777777778,FALSE,TRUE,2015-08-01
412420905,2015,10,63.9891666666667,FALSE,TRUE,2015-10-01
366270000,2015,6,306.099305555556,FALSE,TRUE,2015-06-01
431167000,2015,6,265.043194444444,FALSE,TRUE,2015-06-01
553111756,2015,6,209.912638888889,FALSE,TRUE,2015-06-01
412217989,2015,6,195.907361111111,FALSE,TRUE,2015-06-01
416569000,2015,6,277.482222222222,FALSE,TRUE,2015-06-01
440946000,2015,6,677.48,FALSE,TRUE,2015-06-01
440934000,2015,6,626.856388888889,FALSE,TRUE,2015-06-01
432411000,2015,6,626.270555555555,FALSE,TRUE,2015-06-01
548905000,2015,6,215.425694444444,FALSE,TRUE,2015-06-01
431704420,2015,6,696.007083333333,FALSE,TRUE,2015-06-01
412439607,2015,6,138.598472222222,FALSE,TRUE,2015-06-01
553111736,2015,6,136.825694444444,FALSE,TRUE,2015-06-01
416368000,2015,6,162.390972222222,FALSE,TRUE,2015-06-01
432626000,2015,6,604.145555555556,FALSE,TRUE,2015-06-01
431700200,2015,6,601.670555555556,FALSE,TRUE,2015-06-01
431070000,2015,6,526.319722222222,FALSE,TRUE,2015-06-01
431380000,2015,6,661.180416666667,FALSE,TRUE,2015-06-01
432971000,2015,6,653.665277777778,FALSE,TRUE,2015-06-01
412460286,2015,6,678.28875,FALSE,TRUE,2015-06-01
413011000,2015,6,292.13,FALSE,TRUE,2015-06-01
413270220,2015,6,569.229305555556,FALSE,TRUE,2015-06-01
412420197,2015,6,585.157083333333,FALSE,TRUE,2015-06-01
412209183,2015,6,413.06875,FALSE,TRUE,2015-06-01
431253000,2015,6,670.259722222222,FALSE,TRUE,2015-06-01
416003822,2015,6,449.652638888889,FALSE,TRUE,2015-06-01
412209234,2015,6,680.790555555556,FALSE,TRUE,2015-06-01
412420915,2015,6,438.159166666667,FALSE,TRUE,2015-06-01
553111743,2015,6,263.529027777778,FALSE,TRUE,2015-06-01
412695560,2015,6,327.383333333333,FALSE,TRUE,2015-06-01
416232500,2015,6,675.907916666667,FALSE,TRUE,2015-06-01
412371198,2015,6,581.089583333333,FALSE,TRUE,2015-06-01
440796000,2013,10,249.525833333333,FALSE,FALSE,2013-10-01
416238700,2014,8,147.609027777778,FALSE,FALSE,2014-08-01
432942000,2014,8,590.63625,FALSE,FALSE,2014-08-01
416002545,2014,8,557.511527777778,FALSE,FALSE,2014-08-01
431725000,2014,8,694.353472222222,FALSE,FALSE,2014-08-01
412209233,2014,8,651.455416666667,FALSE,FALSE,2014-08-01
431101320,2014,8,626.656388888889,FALSE,FALSE,2014-08-01
431200910,2014,8,276.825833333333,FALSE,FALSE,2014-08-01
416004246,2014,8,610.922916666667,FALSE,FALSE,2014-08-01
412371182,2014,8,246.414861111111,FALSE,FALSE,2014-08-01
538060016,2014,8,310.419444444444,FALSE,FALSE,2014-08-01
412371197,2014,8,434.013194444444,FALSE,FALSE,2014-08-01
412371198,2014,8,405.38375,FALSE,FALSE,2014-08-01
431903000,2014,8,104.677083333333,FALSE,FALSE,2014-08-01
416238800,2014,8,168.318055555556,FALSE,FALSE,2014-08-01
416004369,2014,8,455.829444444444,FALSE,FALSE,2014-08-01
431652000,2013,9,11.5863888888889,FALSE,FALSE,2013-09-01
416004453,2013,5,218.955972222222,FALSE,FALSE,2013-05-01
432261000,2013,5,6.41833333333333,FALSE,FALSE,2013-05-01
432971000,2015,3,20.0545833333333,FALSE,TRUE,2015-03-01
416411000,2015,1,203.324027777778,FALSE,TRUE,2015-01-01
432438000,2015,1,141.265833333333,FALSE,TRUE,2015-01-01
416002768,2015,1,503.428333333333,FALSE,TRUE,2015-01-01
432726000,2015,1,91.06875,FALSE,TRUE,2015-01-01
431768000,2015,1,57.6568055555556,FALSE,TRUE,2015-01-01
431769000,2015,1,195.283333333333,FALSE,TRUE,2015-01-01
443200156,2015,1,80.7420833333333,FALSE,TRUE,2015-01-01
416004583,2013,10,131.751805555556,FALSE,FALSE,2013-10-01
431253000,2013,10,287.573611111111,FALSE,FALSE,2013-10-01
431768000,2013,10,70.6968055555556,FALSE,FALSE,2013-10-01
431435000,2013,10,5.46291666666667,FALSE,FALSE,2013-10-01
510054000,2013,10,5.68833333333333,FALSE,FALSE,2013-10-01
366903000,2015,6,116.949722222222,FALSE,TRUE,2015-06-01
431700060,2015,6,618.684722222222,FALSE,TRUE,2015-06-01
432388000,2015,11,0.192361111111111,FALSE,TRUE,2015-11-01
440357000,2016,2,10.9804166666667,FALSE,TRUE,2016-02-01
431200970,2016,2,38.2770833333333,FALSE,TRUE,2016-02-01
412440029,2015,8,19.6052777777778,FALSE,TRUE,2015-08-01
709750116,2014,8,543.285833333333,FALSE,FALSE,2014-08-01
416003676,2014,8,390.289583333333,FALSE,FALSE,2014-08-01
440298000,2014,4,432.952222222222,FALSE,FALSE,2014-04-01
416003074,2014,4,306.748194444444,FALSE,FALSE,2014-04-01
412420197,2014,4,617.411666666667,FALSE,FALSE,2014-04-01
416002195,2014,4,356.354027777778,FALSE,FALSE,2014-04-01
431722000,2013,9,32.0704166666667,FALSE,FALSE,2013-09-01
416239700,2013,5,15.5238888888889,FALSE,FALSE,2013-05-01
432410000,2015,10,18.1513888888889,FALSE,TRUE,2015-10-01
338793000,2015,12,5.34861111111111,FALSE,TRUE,2015-12-01
538060017,2014,4,14.50625,FALSE,FALSE,2014-04-01
431686000,2014,4,144.929444444444,FALSE,FALSE,2014-04-01
412371191,2014,4,339.597361111111,FALSE,FALSE,2014-04-01
431487000,2016,1,74.7556944444444,FALSE,TRUE,2016-01-01
432984000,2015,7,452.536805555555,FALSE,TRUE,2015-07-01
553111764,2015,7,185.063055555556,FALSE,TRUE,2015-07-01
432487000,2015,7,54.4838888888889,FALSE,TRUE,2015-07-01
412420851,2015,7,28.2127777777778,FALSE,TRUE,2015-07-01
416084500,2015,7,245.666944444444,FALSE,TRUE,2015-07-01
412329461,2015,7,205.250694444444,FALSE,TRUE,2015-07-01
416004583,2015,1,34.825,FALSE,TRUE,2015-01-01
510054000,2013,9,1.79986111111111,FALSE,FALSE,2013-09-01
553111735,2015,6,159.773611111111,FALSE,TRUE,2015-06-01
416001500,2015,6,179.703055555556,FALSE,TRUE,2015-06-01
432685000,2015,6,114.136388888889,FALSE,TRUE,2015-06-01
431206000,2015,6,542.847083333333,FALSE,TRUE,2015-06-01
431171000,2015,6,318.58875,FALSE,TRUE,2015-06-01
431828000,2015,6,455.194444444444,FALSE,TRUE,2015-06-01
431693000,2015,6,237.688333333333,FALSE,TRUE,2015-06-01
416069700,2015,6,119.07,FALSE,TRUE,2015-06-01
416154700,2015,6,205.238194444444,FALSE,TRUE,2015-06-01
432845000,2015,6,229.686805555556,FALSE,TRUE,2015-06-01
416247600,2015,1,57.07375,FALSE,TRUE,2015-01-01
431308000,2015,1,82.6609722222222,FALSE,TRUE,2015-01-01
412371178,2015,1,124.01625,FALSE,TRUE,2015-01-01
431100850,2013,12,16.7509722222222,FALSE,FALSE,2013-12-01
431331000,2013,12,9.67277777777778,FALSE,FALSE,2013-12-01
440731000,2013,12,694.926111111111,FALSE,FALSE,2013-12-01
431798000,2013,12,551.759027777778,FALSE,FALSE,2013-12-01
416003089,2013,12,569.464444444444,FALSE,FALSE,2013-12-01
440944000,2013,12,554.720555555556,FALSE,FALSE,2013-12-01
431769000,2013,12,467.473333333333,FALSE,FALSE,2013-12-01
431200910,2013,12,25.5186111111111,FALSE,FALSE,2013-12-01
416239700,2013,12,393.434722222222,FALSE,FALSE,2013-12-01
432410000,2013,12,22.0765277777778,FALSE,FALSE,2013-12-01
416836000,2016,2,22.455,FALSE,TRUE,2016-02-01
412331123,2015,10,4.49652777777778,FALSE,TRUE,2015-10-01
432948000,2015,10,2.71180555555556,FALSE,TRUE,2015-10-01
412679230,2015,10,47.4291666666667,FALSE,TRUE,2015-10-01
431331000,2015,7,105.485138888889,FALSE,TRUE,2015-07-01
520225000,2015,7,181.193333333333,FALSE,TRUE,2015-07-01
431155000,2015,7,159.147222222222,FALSE,TRUE,2015-07-01
338074000,2015,7,171.115694444444,FALSE,TRUE,2015-07-01
367767000,2015,7,63.8572222222222,FALSE,TRUE,2015-07-01
412460278,2015,7,260.320555555556,FALSE,TRUE,2015-07-01
412371197,2015,7,23.9165277777778,FALSE,TRUE,2015-07-01
548487100,2015,6,175.409861111111,FALSE,TRUE,2015-06-01
431503000,2015,6,138.244027777778,FALSE,TRUE,2015-06-01
432487000,2015,6,185.204027777778,FALSE,TRUE,2015-06-01
431310000,2015,6,69.9661111111111,FALSE,TRUE,2015-06-01
431702850,2015,6,441.879583333333,FALSE,TRUE,2015-06-01
529004000,2015,6,82.6480555555556,TRUE,TRUE,2015-06-01
412420905,2015,6,86.345,FALSE,TRUE,2015-06-01
431487000,2015,6,262.060555555556,FALSE,TRUE,2015-06-01
431680000,2015,6,27.2301388888889,FALSE,TRUE,2015-06-01
431670000,2015,6,52.1801388888889,FALSE,TRUE,2015-06-01
548487100,2014,8,70.9343055555556,FALSE,FALSE,2014-08-01
431670000,2014,8,55.8222222222222,FALSE,FALSE,2014-08-01
432487000,2014,8,51.1126388888889,FALSE,FALSE,2014-08-01
416501000,2015,7,165.479444444444,FALSE,TRUE,2015-07-01
431100850,2013,11,8.30430555555556,FALSE,FALSE,2013-11-01
440885000,2013,11,645.547222222222,FALSE,FALSE,2013-11-01
538060008,2013,11,26.9663888888889,FALSE,FALSE,2013-11-01
431725000,2013,11,712.740277777778,FALSE,FALSE,2013-11-01
9102875,2013,11,609.887916666667,FALSE,FALSE,2013-11-01
416199800,2013,11,101.513194444444,FALSE,FALSE,2013-11-01
431206000,2013,11,698.938611111111,FALSE,FALSE,2013-11-01
412676580,2013,11,677.630833333333,FALSE,FALSE,2013-11-01
416411000,2013,11,23.12625,FALSE,FALSE,2013-11-01
440298000,2013,11,600.791944444444,FALSE,FALSE,2013-11-01
432726000,2013,11,17.4555555555556,FALSE,FALSE,2013-11-01
432564000,2013,11,16.7898611111111,FALSE,FALSE,2013-11-01
441072000,2013,11,564.229305555556,FALSE,FALSE,2013-11-01
416002232,2013,11,208.971111111111,FALSE,FALSE,2013-11-01
440822000,2013,11,44.3043055555556,FALSE,FALSE,2013-11-01
412371182,2013,11,22.1590277777778,FALSE,FALSE,2013-11-01
440946000,2013,11,677.186527777778,FALSE,FALSE,2013-11-01
413320530,2016,2,16.7226388888889,FALSE,TRUE,2016-02-01
338298000,2016,12,130.99875,FALSE,TRUE,2016-12-01
431686000,2013,10,25.9476388888889,FALSE,FALSE,2013-10-01
416119800,2014,8,466.445555555556,FALSE,FALSE,2014-08-01
455360000,2014,8,0.713888888888889,FALSE,FALSE,2014-08-01
548051500,2014,8,36.3063888888889,FALSE,FALSE,2014-08-01
431310000,2016,2,41.5313888888889,FALSE,TRUE,2016-02-01
416218900,2016,2,69.3159722222222,FALSE,TRUE,2016-02-01
432410000,2013,10,28.4602777777778,FALSE,FALSE,2013-10-01
416411000,2014,12,109.531527777778,FALSE,FALSE,2014-12-01
440934000,2015,2,527.837083333333,FALSE,TRUE,2015-02-01
553111733,2015,2,181.162083333333,FALSE,TRUE,2015-02-01
431159000,2015,2,148.014166666667,FALSE,TRUE,2015-02-01
553111743,2015,2,221.086805555556,FALSE,TRUE,2015-02-01
412328731,2015,2,174.331527777778,FALSE,TRUE,2015-02-01
432487000,2015,2,279.923888888889,FALSE,TRUE,2015-02-01
431704110,2014,8,440.924027777778,FALSE,FALSE,2014-08-01
431380000,2014,8,548.703472222222,FALSE,FALSE,2014-08-01
548487100,2013,10,13.1156944444444,FALSE,FALSE,2013-10-01
538060019,2013,10,4.05125,FALSE,FALSE,2013-10-01
431159000,2014,8,93.3640277777778,FALSE,FALSE,2014-08-01
431866000,2014,8,64.0690277777778,FALSE,FALSE,2014-08-01
431308000,2014,8,150.538472222222,FALSE,FALSE,2014-08-01
412696240,2013,3,162.108194444444,FALSE,FALSE,2013-03-01
441072000,2013,3,677.454722222222,FALSE,FALSE,2013-03-01
440934000,2013,3,665.178472222222,FALSE,FALSE,2013-03-01
431914000,2013,3,104.264444444444,FALSE,FALSE,2013-03-01
440946000,2013,3,664.165,FALSE,FALSE,2013-03-01
412420435,2013,3,544.355416666667,FALSE,FALSE,2013-03-01
412695560,2013,3,219.727083333333,FALSE,FALSE,2013-03-01
431700970,2013,3,685.434166666667,FALSE,FALSE,2013-03-01
538060017,2013,3,19.9408333333333,FALSE,FALSE,2013-03-01
412695550,2013,9,0.800555555555555,FALSE,FALSE,2013-09-01
416004453,2013,12,244.712361111111,FALSE,FALSE,2013-12-01
431679000,2014,11,12.1590277777778,FALSE,FALSE,2014-11-01
529004000,2014,11,4.33527777777778,TRUE,FALSE,2014-11-01
412685210,2015,7,72.2351388888889,FALSE,TRUE,2015-07-01
538060017,2015,7,27.2694444444444,FALSE,TRUE,2015-07-01
510054000,2014,12,181.56125,FALSE,FALSE,2014-12-01
416003632,2015,11,2.62944444444444,FALSE,TRUE,2015-11-01
367571490,2014,12,46.1556944444444,FALSE,FALSE,2014-12-01
431310000,2015,4,6.81513888888889,FALSE,TRUE,2015-04-01
431511000,2015,2,16.6911111111111,FALSE,TRUE,2015-02-01
416247600,2015,2,181.219722222222,FALSE,TRUE,2015-02-01
510056000,2013,9,15.68375,FALSE,FALSE,2013-09-01
432685000,2013,9,9.93819444444444,FALSE,FALSE,2013-09-01
416175800,2015,5,7.50986111111111,FALSE,TRUE,2015-05-01
416411000,2013,5,15.0463888888889,FALSE,FALSE,2013-05-01
432726000,2015,6,110.830833333333,FALSE,TRUE,2015-06-01
432261000,2014,4,5.37291666666667,FALSE,FALSE,2014-04-01
431200910,2014,4,178.803055555556,FALSE,FALSE,2014-04-01
432549000,2015,2,176.230833333333,FALSE,TRUE,2015-02-01
431679000,2013,10,14.5565277777778,FALSE,FALSE,2013-10-01
431200910,2013,11,17.2341666666667,FALSE,FALSE,2013-11-01
431380000,2013,11,323.268472222222,FALSE,FALSE,2013-11-01
440934000,2013,11,431.849861111111,FALSE,FALSE,2013-11-01
416003561,2016,7,53.6776388888889,FALSE,TRUE,2016-07-01
416899000,2015,2,152.161805555556,FALSE,TRUE,2015-02-01
367179000,2015,2,19.0104166666667,FALSE,TRUE,2015-02-01
431828000,2015,2,11.2611111111111,FALSE,TRUE,2015-02-01
416237500,2013,3,27.3859722222222,FALSE,FALSE,2013-03-01
538060015,2013,3,68.6830555555556,FALSE,FALSE,2013-03-01
538060007,2013,3,17.8263888888889,FALSE,FALSE,2013-03-01
413298000,2015,1,31.6669444444444,FALSE,TRUE,2015-01-01
412371207,2015,8,27.7202777777778,FALSE,TRUE,2015-08-01
553111643,2014,8,19.9298611111111,FALSE,FALSE,2014-08-01
416004214,2015,6,12.2404166666667,FALSE,TRUE,2015-06-01
431101320,2013,8,703.555138888889,FALSE,FALSE,2013-08-01
431795000,2013,8,440.032777777778,FALSE,FALSE,2013-08-01
520243000,2013,8,357.576805555556,FALSE,FALSE,2013-08-01
440731000,2013,8,671.852777777778,FALSE,FALSE,2013-08-01
431251000,2013,8,674.95875,FALSE,FALSE,2013-08-01
440280000,2013,8,694.636388888889,FALSE,FALSE,2013-08-01
412695650,2013,8,304.918472222222,FALSE,FALSE,2013-08-01
553111690,2013,8,8.50875,FALSE,FALSE,2013-08-01
416002232,2013,8,275.724861111111,FALSE,FALSE,2013-08-01
416411000,2013,8,12.3140277777778,FALSE,FALSE,2013-08-01
432726000,2013,8,10.7933333333333,FALSE,FALSE,2013-08-01
431828000,2016,12,70.2686111111111,FALSE,TRUE,2016-12-01
431679000,2015,12,53.9784722222222,FALSE,TRUE,2015-12-01
451004112,2013,5,17.2616666666667,FALSE,FALSE,2013-05-01
432438000,2013,5,7.87083333333333,FALSE,FALSE,2013-05-01
413320530,2013,8,65.7330555555556,FALSE,FALSE,2013-08-01
431308000,2013,8,5.94680555555555,FALSE,FALSE,2013-08-01
440796000,2014,3,581.900833333333,FALSE,FALSE,2014-03-01
412420905,2014,3,621.758472222222,FALSE,FALSE,2014-03-01
416003089,2014,3,594.064861111111,FALSE,FALSE,2014-03-01
431200910,2014,3,158.776527777778,FALSE,FALSE,2014-03-01
416199800,2014,3,556.977916666667,FALSE,FALSE,2014-03-01
431704110,2014,3,526.499861111111,FALSE,FALSE,2014-03-01
416002681,2014,3,350.740833333333,FALSE,FALSE,2014-03-01
412695560,2014,3,300.565972222222,FALSE,FALSE,2014-03-01
412695580,2014,3,632.688194444444,FALSE,FALSE,2014-03-01
416010900,2014,3,692.82125,FALSE,FALSE,2014-03-01
412328731,2014,3,195.782638888889,FALSE,FALSE,2014-03-01
416072600,2014,3,626.704722222222,FALSE,FALSE,2014-03-01
440934000,2014,3,655.348333333333,FALSE,FALSE,2014-03-01
431331000,2014,3,51.8434722222222,FALSE,FALSE,2014-03-01
412420862,2016,1,211.452222222222,FALSE,TRUE,2016-01-01
520171000,2016,1,264.23125,FALSE,TRUE,2016-01-01
431768000,2016,1,133.216388888889,FALSE,TRUE,2016-01-01
416002545,2016,1,209.9675,FALSE,TRUE,2016-01-01
416411000,2016,1,0.112222222222222,FALSE,TRUE,2016-01-01
416002195,2013,12,422.806527777778,FALSE,FALSE,2013-12-01
367571490,2013,12,391.874444444444,FALSE,FALSE,2013-12-01
366270000,2014,8,256.446111111111,FALSE,FALSE,2014-08-01
413320530,2014,3,249.174166666667,FALSE,FALSE,2014-03-01
416004453,2014,3,264.466388888889,FALSE,FALSE,2014-03-01
735057638,2014,3,1.92986111111111,FALSE,FALSE,2014-03-01
416003074,2014,3,362.793055555556,FALSE,FALSE,2014-03-01
416003561,2014,3,250.765138888889,FALSE,FALSE,2014-03-01
416237500,2014,3,18.7666666666667,FALSE,FALSE,2014-03-01
432685000,2014,4,11.4940277777778,FALSE,FALSE,2014-04-01
431700970,2014,3,89.5130555555556,FALSE,FALSE,2014-03-01
432438000,2014,3,22.7556944444444,FALSE,FALSE,2014-03-01
431399000,2014,3,31.7261111111111,FALSE,FALSE,2014-03-01
416004583,2014,3,272.358472222222,FALSE,FALSE,2014-03-01
431801000,2014,3,14.5122222222222,FALSE,FALSE,2014-03-01
431693000,2014,3,14.2195833333333,FALSE,FALSE,2014-03-01
416002545,2014,12,139.172361111111,FALSE,FALSE,2014-12-01
553111734,2014,12,55.5294444444444,FALSE,FALSE,2014-12-01
443200156,2014,12,71.3451388888889,FALSE,FALSE,2014-12-01
538060019,2013,11,6.13861111111111,FALSE,FALSE,2013-11-01
416002545,2014,3,118.132638888889,FALSE,FALSE,2014-03-01
432685000,2014,3,19.5643055555556,FALSE,FALSE,2014-03-01
432549100,2014,3,4.63277777777778,FALSE,FALSE,2014-03-01
431200970,2013,11,21.7873611111111,FALSE,FALSE,2013-11-01
538060016,2013,11,43.6880555555556,FALSE,FALSE,2013-11-01
510054000,2013,11,2.72027777777778,FALSE,FALSE,2013-11-01
366020000,2013,11,65.2680555555556,FALSE,FALSE,2013-11-01
440280000,2016,1,12.5681944444444,FALSE,TRUE,2016-01-01
416008800,2016,1,113.280694444444,FALSE,TRUE,2016-01-01
538060007,2014,3,26.1755555555556,FALSE,FALSE,2014-03-01
431100850,2013,4,43.2344444444444,FALSE,FALSE,2013-04-01
431932000,2013,4,24.8894444444444,FALSE,FALSE,2013-04-01
538060007,2013,4,18.4768055555556,FALSE,FALSE,2013-04-01
440298000,2013,4,600.341944444444,FALSE,FALSE,2013-04-01
440659000,2013,4,681.512916666667,FALSE,FALSE,2013-04-01
440944000,2013,4,681.965694444445,FALSE,FALSE,2013-04-01
412695580,2013,4,583.214722222222,FALSE,FALSE,2013-04-01
431914000,2013,4,267.125555555556,FALSE,FALSE,2013-04-01
431702990,2013,4,613.858472222222,FALSE,FALSE,2013-04-01
416003561,2013,4,317.885,FALSE,FALSE,2013-04-01
416002545,2013,4,556.578888888889,FALSE,FALSE,2013-04-01
412420796,2013,4,422.533194444444,FALSE,FALSE,2013-04-01
416003089,2013,4,480.610972222222,FALSE,FALSE,2013-04-01
416003074,2013,4,551.059305555556,FALSE,FALSE,2013-04-01
440946000,2013,4,592.139444444444,FALSE,FALSE,2013-04-01
432845000,2013,4,20.2861111111111,FALSE,FALSE,2013-04-01
431866000,2015,2,130.248611111111,FALSE,TRUE,2015-02-01
431671000,2016,12,68.6054166666667,FALSE,TRUE,2016-12-01
431679000,2015,2,45.8366666666667,FALSE,TRUE,2015-02-01
432685000,2015,2,130.354583333333,FALSE,TRUE,2015-02-01
431200970,2015,2,18.5925,FALSE,TRUE,2015-02-01
416003089,2015,2,281.559305555556,FALSE,TRUE,2015-02-01
416002545,2015,2,241.875138888889,FALSE,TRUE,2015-02-01
416532000,2015,2,41.84375,FALSE,TRUE,2015-02-01
416004582,2013,9,55.3029166666667,FALSE,FALSE,2013-09-01
538060019,2013,9,11.5568055555556,FALSE,FALSE,2013-09-01
548895000,2015,1,47.6069444444444,FALSE,TRUE,2015-01-01
416119800,2013,12,349.815138888889,FALSE,FALSE,2013-12-01
431200970,2013,12,279.699444444444,FALSE,FALSE,2013-12-01
432564000,2013,12,28.1677777777778,FALSE,FALSE,2013-12-01
416002681,2015,7,0.0293055555555556,FALSE,TRUE,2015-07-01
412370008,2015,1,8.82388888888889,FALSE,TRUE,2015-01-01
432708000,2013,4,33.4759722222222,FALSE,FALSE,2013-04-01
416004043,2013,4,313.0025,FALSE,FALSE,2013-04-01
520130000,2016,7,21.1308333333333,FALSE,TRUE,2016-07-01
431914000,2013,8,119.207083333333,FALSE,FALSE,2013-08-01
412328731,2013,8,105.766666666667,FALSE,FALSE,2013-08-01
416043800,2015,12,13.8576388888889,FALSE,TRUE,2015-12-01
735057587,2014,8,2.78861111111111,FALSE,FALSE,2014-08-01
431817000,2014,8,51.2025,FALSE,FALSE,2014-08-01
431155000,2014,8,27.62,FALSE,FALSE,2014-08-01
431722000,2014,8,16.0445833333333,FALSE,FALSE,2014-08-01
431435000,2014,3,86.8284722222222,FALSE,FALSE,2014-03-01
577290000,2015,10,40.0947222222222,FALSE,TRUE,2015-10-01
416004728,2015,10,3.84333333333333,FALSE,TRUE,2015-10-01
412209183,2015,11,23.82,FALSE,TRUE,2015-11-01
538060016,2015,6,46.46875,FALSE,TRUE,2015-06-01
432626000,2014,6,600.136388888889,FALSE,FALSE,2014-06-01
431206000,2014,6,440.479166666667,FALSE,FALSE,2014-06-01
412371182,2014,6,34.2693055555556,FALSE,FALSE,2014-06-01
432971000,2014,6,576.045,FALSE,FALSE,2014-06-01
431704110,2014,6,529.390694444445,FALSE,FALSE,2014-06-01
431768000,2014,6,38.1926388888889,FALSE,FALSE,2014-06-01
431903000,2014,6,379.80125,FALSE,FALSE,2014-06-01
431487000,2014,6,127.049305555556,FALSE,FALSE,2014-06-01
416234900,2014,6,365.778888888889,FALSE,FALSE,2014-06-01
520243000,2014,6,523.635972222222,FALSE,FALSE,2014-06-01
416004369,2014,6,641.326527777778,FALSE,FALSE,2014-06-01
416004594,2014,6,583.284027777778,FALSE,FALSE,2014-06-01
416002768,2014,6,582.961388888889,FALSE,FALSE,2014-06-01
440731000,2014,6,665.362361111111,FALSE,FALSE,2014-06-01
432984000,2014,6,628.814027777778,FALSE,FALSE,2014-06-01
510056000,2014,6,28.5865277777778,FALSE,FALSE,2014-06-01
367571490,2014,6,410.979583333333,FALSE,FALSE,2014-06-01
416239700,2014,6,295.274861111111,FALSE,FALSE,2014-06-01
416235500,2014,6,385.788888888889,FALSE,FALSE,2014-06-01
412370006,2014,6,228.853472222222,FALSE,FALSE,2014-06-01
548051500,2015,1,190.062222222222,FALSE,TRUE,2015-01-01
416004831,2016,7,0.244027777777778,FALSE,TRUE,2016-07-01
443200156,2015,2,1.31083333333333,FALSE,TRUE,2015-02-01
412328731,2013,4,94.6098611111111,FALSE,FALSE,2013-04-01
553111690,2014,2,53.49,FALSE,FALSE,2014-02-01
431200970,2014,2,135.119861111111,FALSE,FALSE,2014-02-01
412420848,2014,2,570.937083333333,FALSE,FALSE,2014-02-01
431206000,2014,2,626.455555555556,FALSE,FALSE,2014-02-01
412420796,2014,2,505.467916666667,FALSE,FALSE,2014-02-01
416002545,2014,2,517.195833333333,FALSE,FALSE,2014-02-01
416003561,2014,2,466.508888888889,FALSE,FALSE,2014-02-01
412420905,2014,2,443.171666666667,FALSE,FALSE,2014-02-01
412695550,2014,2,476.406944444444,FALSE,FALSE,2014-02-01
416002681,2014,2,422.036111111111,FALSE,FALSE,2014-02-01
431769000,2014,2,199.538472222222,FALSE,FALSE,2014-02-01
416119800,2014,2,652.259166666667,FALSE,FALSE,2014-02-01
431700970,2014,2,64.4043055555556,FALSE,FALSE,2014-02-01
9102875,2014,2,476.781944444444,FALSE,FALSE,2014-02-01
432738000,2013,4,17.3452777777778,FALSE,FALSE,2013-04-01
416240900,2014,7,34.9661111111111,FALSE,FALSE,2014-07-01
431769000,2014,7,195.911388888889,FALSE,FALSE,2014-07-01
431801000,2014,7,188.753888888889,FALSE,FALSE,2014-07-01
416004582,2014,7,396.101666666667,FALSE,FALSE,2014-07-01
412371178,2014,7,595.752083333333,FALSE,FALSE,2014-07-01
412371191,2014,7,507.165555555556,FALSE,FALSE,2014-07-01
431253000,2014,7,634.849861111111,FALSE,FALSE,2014-07-01
416235500,2014,7,489.211527777778,FALSE,FALSE,2014-07-01
416004369,2014,7,439.38375,FALSE,FALSE,2014-07-01
431702990,2014,7,640.532361111111,FALSE,FALSE,2014-07-01
416072600,2014,7,586.103472222222,FALSE,FALSE,2014-07-01
431725000,2014,7,612.524305555556,FALSE,FALSE,2014-07-01
416003676,2014,7,644.461111111111,FALSE,FALSE,2014-07-01
431155000,2014,7,24.0025,FALSE,FALSE,2014-07-01
432438000,2013,4,11.0823611111111,FALSE,FALSE,2013-04-01
455359000,2014,2,13.5972222222222,FALSE,FALSE,2014-02-01
416004369,2014,2,404.665416666667,FALSE,FALSE,2014-02-01
416004246,2014,12,58.4294444444444,FALSE,FALSE,2014-12-01
431817000,2014,3,29.5119444444444,FALSE,FALSE,2014-03-01
431812000,2014,3,3.20194444444444,FALSE,FALSE,2014-03-01
