"post","treated","baci_relaxed","baci_strict","flag","mmsi","year","year_c","month","month_c","date","hours","gear"
FALSE,TRUE,TRUE,TRUE,"KIR",529440000,2012,"2012",1,"1",2012-01-01,79.5455555555556,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"MHL",538060005,2012,"2012",1,"1",2012-01-01,36.2609722222222,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"MHL",538060018,2012,"2012",1,"1",2012-01-01,3.60777777777778,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"PHL",548831000,2012,"2012",1,"1",2012-01-01,82.4938888888889,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"ECU",735057564,2012,"2012",1,"1",2012-01-01,3.59305555555556,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"ECU",735057565,2012,"2012",1,"1",2012-01-01,107.607638888889,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440045000,2012,"2012",2,"2",2012-02-01,635.847083333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440055000,2012,"2012",2,"2",2012-02-01,493.044583333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440236000,2012,"2012",2,"2",2012-02-01,358.129166666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440239000,2012,"2012",2,"2",2012-02-01,651.260138888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440246000,2012,"2012",2,"2",2012-02-01,327.700416666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440503000,2012,"2012",2,"2",2012-02-01,577.051527777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440504000,2012,"2012",2,"2",2012-02-01,449.552916666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440517000,2012,"2012",2,"2",2012-02-01,588.275,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440522000,2012,"2012",2,"2",2012-02-01,276.267361111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440549000,2012,"2012",2,"2",2012-02-01,681.887361111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440574000,2012,"2012",2,"2",2012-02-01,689.746666666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440584000,2012,"2012",2,"2",2012-02-01,512.804722222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440590000,2012,"2012",2,"2",2012-02-01,629.873472222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440595000,2012,"2012",2,"2",2012-02-01,455.756666666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440612000,2012,"2012",2,"2",2012-02-01,609.564861111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440617000,2012,"2012",2,"2",2012-02-01,687.148194444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440620000,2012,"2012",2,"2",2012-02-01,539.562083333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440623000,2012,"2012",2,"2",2012-02-01,602.221388888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440624000,2012,"2012",2,"2",2012-02-01,619.236666666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440636000,2012,"2012",2,"2",2012-02-01,612.096527777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440641000,2012,"2012",2,"2",2012-02-01,467.789583333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440645000,2012,"2012",2,"2",2012-02-01,494.143333333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440646000,2012,"2012",2,"2",2012-02-01,491.939861111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440647000,2012,"2012",2,"2",2012-02-01,72.6004166666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440648000,2012,"2012",2,"2",2012-02-01,602.427916666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440654000,2012,"2012",2,"2",2012-02-01,599.642638888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440656000,2012,"2012",2,"2",2012-02-01,545.635,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440703000,2012,"2012",2,"2",2012-02-01,501.651388888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440705000,2012,"2012",2,"2",2012-02-01,562.755972222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440733000,2012,"2012",2,"2",2012-02-01,502.044305555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440751000,2012,"2012",2,"2",2012-02-01,568.745138888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440765000,2012,"2012",2,"2",2012-02-01,437.224027777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440770000,2012,"2012",2,"2",2012-02-01,521.247083333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440773000,2012,"2012",2,"2",2012-02-01,573.16375,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440780000,2012,"2012",2,"2",2012-02-01,535.772222222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440781000,2012,"2012",2,"2",2012-02-01,538.727222222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440782000,2012,"2012",2,"2",2012-02-01,166.966805555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440787000,2012,"2012",2,"2",2012-02-01,623.912083333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440788000,2012,"2012",2,"2",2012-02-01,535.202777777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440792000,2012,"2012",2,"2",2012-02-01,652.025833333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440807000,2012,"2012",2,"2",2012-02-01,605.440694444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440820000,2012,"2012",2,"2",2012-02-01,480.494861111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440821000,2012,"2012",2,"2",2012-02-01,141.551666666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440846000,2012,"2012",2,"2",2012-02-01,598.685833333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440858000,2012,"2012",2,"2",2012-02-01,613.375,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440886000,2012,"2012",2,"2",2012-02-01,661.690972222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440895000,2012,"2012",2,"2",2012-02-01,577.661111111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440900000,2012,"2012",2,"2",2012-02-01,494.98,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440919000,2012,"2012",2,"2",2012-02-01,619.790277777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440920000,2012,"2012",2,"2",2012-02-01,669.10125,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440926000,2012,"2012",2,"2",2012-02-01,564.473611111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440931000,2012,"2012",2,"2",2012-02-01,600.754861111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440933000,2012,"2012",2,"2",2012-02-01,500.114305555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440935000,2012,"2012",2,"2",2012-02-01,631.645138888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440936000,2012,"2012",2,"2",2012-02-01,594.876111111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440952000,2012,"2012",2,"2",2012-02-01,581.16125,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440954000,2012,"2012",2,"2",2012-02-01,367.969583333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440963000,2012,"2012",2,"2",2012-02-01,501.852638888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440986000,2012,"2012",2,"2",2012-02-01,489.470833333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440987000,2012,"2012",2,"2",2012-02-01,12.0206944444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440992000,2012,"2012",2,"2",2012-02-01,540.384166666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441018000,2012,"2012",2,"2",2012-02-01,578.537638888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441043000,2012,"2012",2,"2",2012-02-01,441.332361111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441084000,2012,"2012",2,"2",2012-02-01,54.1797222222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441098000,2012,"2012",2,"2",2012-02-01,627.262083333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441251000,2012,"2012",2,"2",2012-02-01,544.981944444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441483000,2012,"2012",2,"2",2012-02-01,561.040694444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441536000,2012,"2012",2,"2",2012-02-01,643.642638888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441644000,2012,"2012",2,"2",2012-02-01,566.032916666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441645000,2012,"2012",2,"2",2012-02-01,398.254027777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441650000,2012,"2012",2,"2",2012-02-01,621.687916666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441660000,2012,"2012",2,"2",2012-02-01,287.643472222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441811000,2012,"2012",2,"2",2012-02-01,579.016111111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441812000,2012,"2012",2,"2",2012-02-01,574.795277777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"",36764000,2012,"2012",2,"2",2012-02-01,118.413194444444,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"USA",366827000,2012,"2012",2,"2",2012-02-01,34.7658333333333,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"USA",367359220,2012,"2012",2,"2",2012-02-01,30.8604166666667,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"CHN",413224000,2012,"2012",2,"2",2012-02-01,8.07541666666667,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"TWN",416233600,2012,"2012",2,"2",2012-02-01,111.079722222222,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440233000,2012,"2012",2,"2",2012-02-01,29.3402777777778,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440450000,2012,"2012",2,"2",2012-02-01,76.1791666666667,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440492000,2012,"2012",2,"2",2012-02-01,15.7979166666667,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440542000,2012,"2012",2,"2",2012-02-01,95.0927777777778,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440575000,2012,"2012",2,"2",2012-02-01,109.768333333333,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440671000,2012,"2012",2,"2",2012-02-01,122.9625,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440823000,2012,"2012",2,"2",2012-02-01,47.2291666666667,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440990000,2012,"2012",2,"2",2012-02-01,33.6,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",441024000,2012,"2012",2,"2",2012-02-01,83.4019444444444,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",441066000,2012,"2012",2,"2",2012-02-01,111.573194444444,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",441446000,2012,"2012",2,"2",2012-02-01,155.749305555556,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",441493000,2012,"2012",2,"2",2012-02-01,143.818888888889,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KIR",529417000,2012,"2012",2,"2",2012-02-01,80.6556944444444,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KIR",529440000,2012,"2012",2,"2",2012-02-01,45.8097222222222,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"MHL",538060006,2012,"2012",2,"2",2012-02-01,270.669166666667,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"MHL",538060018,2012,"2012",2,"2",2012-02-01,43.5619444444444,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"PHL",548831000,2012,"2012",2,"2",2012-02-01,95.4302777777778,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"ECU",735057564,2012,"2012",2,"2",2012-02-01,133.625,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"ECU",735057565,2012,"2012",2,"2",2012-02-01,148.378888888889,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440045000,2012,"2012",3,"3",2012-03-01,635.08375,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440055000,2012,"2012",3,"3",2012-03-01,253.310416666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440236000,2012,"2012",3,"3",2012-03-01,630.753194444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440239000,2012,"2012",3,"3",2012-03-01,485.021666666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440246000,2012,"2012",3,"3",2012-03-01,485.732777777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440503000,2012,"2012",3,"3",2012-03-01,665.744305555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440504000,2012,"2012",3,"3",2012-03-01,665.577083333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440517000,2012,"2012",3,"3",2012-03-01,601.757083333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440522000,2012,"2012",3,"3",2012-03-01,620.491527777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440549000,2012,"2012",3,"3",2012-03-01,550.087777777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440574000,2012,"2012",3,"3",2012-03-01,729.365138888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440584000,2012,"2012",3,"3",2012-03-01,696.221527777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440590000,2012,"2012",3,"3",2012-03-01,665.750277777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440595000,2012,"2012",3,"3",2012-03-01,615.373194444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440612000,2012,"2012",3,"3",2012-03-01,716.025138888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440617000,2012,"2012",3,"3",2012-03-01,617.880555555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440620000,2012,"2012",3,"3",2012-03-01,618.227916666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440624000,2012,"2012",3,"3",2012-03-01,283.654027777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440636000,2012,"2012",3,"3",2012-03-01,715.130416666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440645000,2012,"2012",3,"3",2012-03-01,632.462638888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440646000,2012,"2012",3,"3",2012-03-01,607.768611111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440647000,2012,"2012",3,"3",2012-03-01,716.555972222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440648000,2012,"2012",3,"3",2012-03-01,616.9875,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440654000,2012,"2012",3,"3",2012-03-01,507.279027777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440656000,2012,"2012",3,"3",2012-03-01,699.476805555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440703000,2012,"2012",3,"3",2012-03-01,434.686388888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440704000,2012,"2012",3,"3",2012-03-01,507.775972222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440705000,2012,"2012",3,"3",2012-03-01,529.092777777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440733000,2012,"2012",3,"3",2012-03-01,592.460555555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440751000,2012,"2012",3,"3",2012-03-01,666.78375,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440765000,2012,"2012",3,"3",2012-03-01,666.337638888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440770000,2012,"2012",3,"3",2012-03-01,569.362916666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440773000,2012,"2012",3,"3",2012-03-01,643.52375,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440780000,2012,"2012",3,"3",2012-03-01,691.474861111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440781000,2012,"2012",3,"3",2012-03-01,563.197638888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440782000,2012,"2012",3,"3",2012-03-01,727.755277777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440787000,2012,"2012",3,"3",2012-03-01,570.799722222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440788000,2012,"2012",3,"3",2012-03-01,623.711527777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440792000,2012,"2012",3,"3",2012-03-01,651.368611111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440801000,2012,"2012",3,"3",2012-03-01,619.623888888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440807000,2012,"2012",3,"3",2012-03-01,709.860138888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440809000,2012,"2012",3,"3",2012-03-01,563.539305555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440820000,2012,"2012",3,"3",2012-03-01,573.516805555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440821000,2012,"2012",3,"3",2012-03-01,577.788888888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440846000,2012,"2012",3,"3",2012-03-01,541.568194444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440858000,2012,"2012",3,"3",2012-03-01,632.673611111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440886000,2012,"2012",3,"3",2012-03-01,633.380416666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440895000,2012,"2012",3,"3",2012-03-01,639.916388888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440900000,2012,"2012",3,"3",2012-03-01,431.68625,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440919000,2012,"2012",3,"3",2012-03-01,308.138888888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440920000,2012,"2012",3,"3",2012-03-01,665.711805555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440926000,2012,"2012",3,"3",2012-03-01,431.298194444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440931000,2012,"2012",3,"3",2012-03-01,556.855833333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440933000,2012,"2012",3,"3",2012-03-01,577.774166666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440935000,2012,"2012",3,"3",2012-03-01,692.144444444445,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440936000,2012,"2012",3,"3",2012-03-01,732.202638888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440952000,2012,"2012",3,"3",2012-03-01,615.558055555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440954000,2012,"2012",3,"3",2012-03-01,446.63125,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440963000,2012,"2012",3,"3",2012-03-01,636.215694444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440986000,2012,"2012",3,"3",2012-03-01,664.440694444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440987000,2012,"2012",3,"3",2012-03-01,667.014305555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440992000,2012,"2012",3,"3",2012-03-01,523.631666666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441018000,2012,"2012",3,"3",2012-03-01,671.215555555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441043000,2012,"2012",3,"3",2012-03-01,638.553333333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441098000,2012,"2012",3,"3",2012-03-01,670.418055555555,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441251000,2012,"2012",3,"3",2012-03-01,676.103055555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441483000,2012,"2012",3,"3",2012-03-01,90.1997222222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441536000,2012,"2012",3,"3",2012-03-01,713.185972222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441644000,2012,"2012",3,"3",2012-03-01,661.254444444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441645000,2012,"2012",3,"3",2012-03-01,520.582222222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441650000,2012,"2012",3,"3",2012-03-01,738.555277777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441660000,2012,"2012",3,"3",2012-03-01,656.355138888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441680000,2012,"2012",3,"3",2012-03-01,562.306388888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441811000,2012,"2012",3,"3",2012-03-01,683.332083333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",441812000,2012,"2012",3,"3",2012-03-01,678.388472222222,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"",36764000,2012,"2012",3,"3",2012-03-01,11.9061111111111,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"USA",366827000,2012,"2012",3,"3",2012-03-01,18.5908333333333,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"USA",367359220,2012,"2012",3,"3",2012-03-01,10.5777777777778,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"TWN",416233600,2012,"2012",3,"3",2012-03-01,21.12375,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440233000,2012,"2012",3,"3",2012-03-01,15.1930555555556,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440450000,2012,"2012",3,"3",2012-03-01,4.59541666666667,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440492000,2012,"2012",3,"3",2012-03-01,4.72583333333333,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440575000,2012,"2012",3,"3",2012-03-01,11.1404166666667,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440671000,2012,"2012",3,"3",2012-03-01,11.3283333333333,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440823000,2012,"2012",3,"3",2012-03-01,37.8670833333333,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440990000,2012,"2012",3,"3",2012-03-01,13.6497222222222,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",441024000,2012,"2012",3,"3",2012-03-01,13.7794444444444,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",441066000,2012,"2012",3,"3",2012-03-01,6.61708333333333,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",441446000,2012,"2012",3,"3",2012-03-01,11.9133333333333,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",441493000,2012,"2012",3,"3",2012-03-01,19.1416666666667,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KIR",529417000,2012,"2012",3,"3",2012-03-01,22.9133333333333,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KIR",529440000,2012,"2012",3,"3",2012-03-01,0.809722222222222,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"MHL",538060006,2012,"2012",3,"3",2012-03-01,6.59263888888889,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"PHL",548831000,2012,"2012",3,"3",2012-03-01,3.1225,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"ECU",735057564,2012,"2012",3,"3",2012-03-01,10.8344444444444,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"ECU",735057565,2012,"2012",3,"3",2012-03-01,54.2481944444444,"purse_seines"
FALSE,TRUE,TRUE,TRUE,"KOR",440045000,2012,"2012",4,"4",2012-04-01,703.080555555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440055000,2012,"2012",4,"4",2012-04-01,502.773194444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440089000,2012,"2012",4,"4",2012-04-01,178.478194444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440236000,2012,"2012",4,"4",2012-04-01,686.266388888889,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440239000,2012,"2012",4,"4",2012-04-01,559.043055555556,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440246000,2012,"2012",4,"4",2012-04-01,565.606111111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440503000,2012,"2012",4,"4",2012-04-01,604.936527777778,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440504000,2012,"2012",4,"4",2012-04-01,657.775694444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440517000,2012,"2012",4,"4",2012-04-01,529.940694444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440522000,2012,"2012",4,"4",2012-04-01,666.670694444444,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440549000,2012,"2012",4,"4",2012-04-01,614.324861111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440574000,2012,"2012",4,"4",2012-04-01,586.543611111111,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440584000,2012,"2012",4,"4",2012-04-01,577.277916666667,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440590000,2012,"2012",4,"4",2012-04-01,636.568333333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440595000,2012,"2012",4,"4",2012-04-01,649.299583333333,"drifting_longlines"
FALSE,TRUE,TRUE,TRUE,"KOR",440604000,2012,"2012",4,"4",2012-04-01,337.260694444444,"drifting_longlines"
